"Country","Country_code","Total.Library.Size","No..of.TV.Shows","No..of.Movies","Cost.Per.Month...Basic....","Cost.Per.Month...Standard....","Cost.Per.Month...Premium....","basic_standard_diff","standard_premium_diff","2020 GDP (World Bank)","year","gini_disp","X..of.Subscribers.Q4.2021..Estimate.","Q4.2021.Revenue....Estimate.","Alpha.3.code"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,2014,26.2,"1,776,031","62,125,571","SWE"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,1976,22.8,"1,776,031","62,125,571","SWE"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,1977,22.5,"1,776,031","62,125,571","SWE"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,2006,24.8,"1,776,031","62,125,571","SWE"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,1979,21.4,"1,776,031","62,125,571","SWE"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,1980,20.7,"1,776,031","62,125,571","SWE"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,1981,20.3,"1,776,031","62,125,571","SWE"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,1982,20.6,"1,776,031","62,125,571","SWE"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,1983,20.8,"1,776,031","62,125,571","SWE"
"Sweden","se",4361,2973,1388,10.9,14.2,19.7,3.3,5.5,533879529188.454,2015,26.3,"1,776,031","62,125,571","SWE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1986,30.8,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1987,30.7,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1989,30.5,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1990,30.5,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1991,30.4,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1988,30.6,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1993,30.1,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1994,29.8,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1995,29.6,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1996,29.4,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1997,29.1,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1985,30.8,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1998,28.8,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1999,28.6,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2000,28.4,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2001,28.2,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2014,29.7,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2015,29.8,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1992,30.4,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1980,30.8,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2007,30,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1981,30.9,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2004,28.1,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2005,28.8,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2003,28.1,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2009,29.8,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2010,29.6,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2011,29.3,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2002,28,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2013,29.5,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2017,30,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2008,30,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2018,30,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2006,29.5,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2016,29.9,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1982,31,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1983,30.9,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,1984,30.9,"1,480,974","51,804,471","CHE"
"Switzerland","ch",5506,3654,1852,12.88,20.46,26.96,7.58,6.5,731767398052.879,2012,29.3,"1,480,974","51,804,471","CHE"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1988,41.9,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1989,42,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1992,42.4,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1993,42.6,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1991,42.3,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1996,42.5,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1997,42.4,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1998,42.3,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1999,42.2,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1987,41.7,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2001,42,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2002,41.9,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1990,42.2,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2003,41.8,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2004,41.6,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2005,41.4,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1994,42.7,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,1995,42.6,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2008,40.5,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2009,40.3,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2010,40.1,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2011,39.9,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2000,42.1,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2014,39.7,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2015,39.8,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2016,40.1,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2017,40.2,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2018,40.3,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2019,40.3,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2006,41.1,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2007,40.7,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2012,39.7,"3,194,194","111,732,907","TUR"
"Turkey","tr",4639,2930,1709,1.97,3,4.02,1.03,1.02,761004425605.414,2013,39.6,"3,194,194","111,732,907","TUR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2011,31.5,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2012,31.1,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2013,30.7,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2014,31.1,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2015,31.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2016,31.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2017,31.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2018,31.7,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2019,32.2,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2020,32.4,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2007,33.6,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2008,33.4,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2009,32.9,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2010,32,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2002,34.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2003,33.9,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2004,33.7,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2001,35,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2006,33.9,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2005,33.9,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1991,33.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1992,33.5,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1993,33.9,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1994,33.9,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1995,33.8,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1996,33.8,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1997,33.9,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1998,34.4,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1999,34.8,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,2000,35.2,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1988,31.6,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1989,32.2,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1961,26.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1962,26.2,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1963,26.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1964,26.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1965,26.1,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1966,26.1,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1967,26.1,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1968,26.1,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1969,26.4,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1970,26.5,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1973,26.4,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1974,26.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1971,26.5,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1972,26.5,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1977,25.4,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1978,25.6,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1979,26.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1980,26.5,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1981,27,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1982,27.4,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1983,27.9,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1984,28.4,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1985,29.3,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1986,30.2,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1987,30.9,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1975,25.6,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1976,25.4,"13,182,309","461,117,172","GBR"
"United Kingdom","gb",6643,4551,2092,7.91,13.2,18.48,5.29,5.28,2878673912414.44,1990,32.8,"13,182,309","461,117,172","GBR"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1965,31,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1966,30.9,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1964,31.1,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1960,31.6,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1961,31.5,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1962,31.4,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1963,31.3,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1977,31.1,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1978,31.2,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1979,31.1,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1967,30.9,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1968,30.7,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1969,30.7,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1970,30.7,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1971,30.8,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1972,31,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1973,31.1,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1974,31.3,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1975,31.1,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1976,31,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1990,34.6,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1991,34.6,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1992,35.2,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1993,36.4,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1994,36.7,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1995,36.7,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1996,36.8,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1997,37,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1998,36.8,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,1999,36.9,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2000,37.1,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2001,37.3,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2002,37.5,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2003,37.8,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2004,37.7,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2005,38.2,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2006,38.5,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2007,38.2,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2008,38,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2009,37.6,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2010,37.3,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2011,37.9,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2012,38.1,"69,548,673","3,033,713,132","USA"
"United States","us",5818,3826,1992,8.99,13.99,17.99,5,4,21433224697000,2013,38.1,"69,548,673","3,033,713,132","USA"
